LAST_UPDATE,MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS
2020-08-21,10469,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3241,4532.34,71508.25,364,509.03,17.66,18354
2020-08-21,10470,Wakefield/Woodlawn,Bronx,490,3474.25,14103.75,20,141.81,16.01,3061
2020-08-21,10471,Fieldston/North Riverdale/Riverdale,Bronx,860,4047.58,21247.28,86,404.76,12.63,6808
2020-08-21,10472,Soundview,Bronx,2214,3260.01,67913.94,189,278.29,17.16,12905
2020-08-21,10473,Castle Hill/Clason Point/Soundview,Bronx,2160,3488.07,61925.28,138,222.85,15.62,13829
2020-08-21,10474,Hunts Point,Bronx,353,2838.06,12438.07,21,168.84,14.53,2429
2020-08-21,10475,Co-op City/Edenwald,Bronx,1861,4254.37,43743.21,176,402.35,16.68,11155
2020-08-21,11004,Bellerose/Douglaston-Little Neck,Queens,633,3374.46,18758.55,68,362.5,12.41,5099
2020-08-21,11101,Astoria (South)/Long Island City/Sunnyside,Queens,728,2067.94,35204.11,40,113.62,7.17,10152
2020-08-21,11102,Astoria (North),Queens,714,2187.97,32632.92,80,245.15,9.2,7763
2020-08-21,11103,Astoria (North)/Astoria (South),Queens,659,1801.25,36585.65,54,147.6,7.71,8543
2020-08-21,11104,Sunnyside,Queens,557,2248.17,24775.7,42,169.52,9.08,6132
2020-08-21,11105,Ditmars Steinway,Queens,551,1535.04,35894.88,43,119.79,6.92,7966
2020-08-21,11106,Astoria (South),Queens,775,2004.43,38664.4,55,142.25,9.01,8597
2020-08-21,11109,Long Island City,Queens,62,1222.72,5070.64,2,39.44,4.42,1403
2020-08-21,11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,816,1339.72,60908.15,95,155.97,4.8,16984
2020-08-21,11203,East Flatbush (North)/East Flatbush (South),Brooklyn,2247,3061.62,73392.42,243,331.1,15.57,14428
2020-08-21,11204,Bensonhurst/Mapleton,Brooklyn,2243,2827.7,79322.45,145,182.8,15.67,14313
2020-08-21,11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,821,1865.35,44013.21,50,113.6,8.68,9460
2020-08-21,11206,Williamsburg (South),Brooklyn,1812,2119.38,85496.61,153,178.95,9.67,18734
2020-08-21,11207,Cypress Hills/East New York,Brooklyn,2378,2667.21,89156.75,216,242.27,13.49,17632
2020-08-21,11208,Cypress Hills/East New York,Brooklyn,2694,2817.77,95607.69,250,261.49,15.17,17762
2020-08-21,11209,Bay Ridge/Fort Hamilton,Brooklyn,1294,1929.01,67081.12,117,174.42,9.17,14109
2020-08-21,11210,Flatlands/Midwood,Brooklyn,1866,2781.37,67089.29,150,223.58,14.95,12485
2020-08-21,11211,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2336,2345.51,99594.67,138,138.56,9.25,25267
2020-08-21,11212,Ocean Hill-Brownsville,Brooklyn,2113,2654.86,79589.99,235,295.26,14.6,14468
2020-08-21,11213,Crown Heights (East),Brooklyn,1569,2435.35,64425.94,149,231.27,11.99,13088
2020-08-21,11214,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1750,1875,93333.46,184,197.14,11.47,15259
2020-08-21,11215,Gowanus/Park Slope/Windsor Terrace,Brooklyn,697,996.68,69932.3,46,65.78,4.38,15916
2020-08-21,11216,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,858,1544.9,55537.72,76,136.84,6.81,12591
2020-08-21,11217,Boerum Hill/Park Slope,Brooklyn,696,1465.98,47476.67,86,181.14,6.25,11131
2020-08-21,11218,Kensington/Windsor Terrace,Brooklyn,1913,2523.53,75806.47,137,180.72,12.28,15577
2020-08-21,11219,Borough Park,Brooklyn,3286,3538.73,92858.07,236,254.15,16.63,19764
2020-08-21,11220,Sunset Park,Brooklyn,1953,1983.75,98450,167,169.63,11.72,16670
2020-08-21,11221,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1557,1906.4,81672.44,148,181.21,9.23,16860
2020-08-21,11222,Greenpoint,Brooklyn,538,1480.09,36349.16,34,93.54,5.17,10401
2020-08-21,11223,Gravesend/Homecrest,Brooklyn,1908,2386.28,79957.11,144,180.1,13.64,13988
2020-08-21,11224,Brighton Beach/Coney Island/Seagate,Brooklyn,1340,3012.09,44487.34,214,481.04,14.3,9369
2020-08-21,11225,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1274,2207.53,57711.49,140,242.59,10.31,12360
2020-08-21,11226,Flatbush/Prospect Lefferts Gardens,Brooklyn,2560,2584.26,99061.32,301,303.85,12.73,20111
2020-08-21,11228,Bath Beach/Dyker Heights,Brooklyn,770,1741.49,44215.08,82,185.46,10.76,7154
2020-08-21,11229,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1956,2303.64,84909.16,151,177.84,13.73,14243
2020-08-21,11230,Midwood,Brooklyn,2589,2903.58,89165.77,228,255.7,13.43,19281
2020-08-21,11231,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,472,1275.86,36994.7,34,91.91,5.34,8836
2020-08-21,11232,Sunset Park,Brooklyn,639,2260.26,28271.09,42,148.56,11.07,5771
2020-08-21,11233,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1433,1986.26,72145.54,136,188.51,11.59,12369
2020-08-21,11234,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2446,2566.5,95304.8,195,204.61,14.36,17029
2020-08-21,11235,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2294,2884.08,79540.14,301,378.43,14.65,15661
2020-08-21,11236,Canarsie,Brooklyn,2989,3086.31,96846.99,299,308.73,16.59,18017
2020-08-21,11237,Bushwick/East Williamsburg,Brooklyn,1125,2219.12,50695.72,114,224.87,10.2,11034
2020-08-21,11238,Clinton Hill/Prospect Heights,Brooklyn,896,1658.77,54015.79,105,194.39,6.07,14753
2020-08-21,11239,East New York,Brooklyn,571,4599.88,12413.37,89,716.97,16.84,3391
2020-08-21,11354,Flushing/Murray Hill,Queens,1407,2534.3,55518.32,299,538.56,10.82,12999
2020-08-21,11355,Flushing/Murray Hill/Queensboro Hill,Queens,1568,1959.66,80013.97,169,211.21,10.72,14629
2020-08-21,11356,College Point,Queens,640,2744.1,23322.74,42,180.08,14.05,4554
2020-08-21,11357,Whitestone,Queens,912,2281.39,39975.56,105,262.66,11.65,7827
2020-08-21,11358,Auburndale/Murray Hill,Queens,635,1786.64,35541.5,43,120.99,8.94,7104
2020-08-21,11360,Bayside (North),Queens,340,1802.45,18863.17,28,148.44,8.85,3842
2020-08-21,11361,Bayside (North)/Bayside (South),Queens,495,1769.63,27971.99,58,207.35,9.3,5320
2020-08-21,11362,Douglaston-Little Neck,Queens,354,1995.71,17738.01,36,202.95,10.43,3394
2020-08-21,11363,Douglaston-Little Neck,Queens,110,1536.52,7159.03,5,69.84,8.34,1319
2020-08-21,11364,Bayside (South)/Oakland Gardens,Queens,509,1472.69,34562.6,35,101.27,8.44,6032
2020-08-21,11365,Auburndale/Fresh Meadows/Pomonok/Utopia,Queens,945,2145.25,44050.79,67,152.1,11.38,8301
2020-08-21,11366,Fresh Meadows/Hillcrest,Queens,417,3026.7,13777.39,28,203.23,15.48,2694
2020-08-21,11367,Kew Gardens Hills/Pomonok,Queens,1152,2740.3,42039.24,67,159.37,13.57,8488
2020-08-21,11368,Corona/North Corona,Queens,5065,4538.77,111594.1,446,399.66,18.88,26825
2020-08-21,11369,Airport/East Elmhurst,Queens,1729,4741.89,36462.23,180,493.66,18.11,9546
2020-08-21,11370,Jackson Heights/Rikers Island,Queens,1432,4371.36,32758.65,64,195.37,17.79,8051
2020-08-21,11372,Jackson Heights,Queens,2799,4473.9,62562.88,258,412.39,16.24,17238
2020-08-21,11373,Elmhurst,Queens,3509,3778.16,92875.81,297,319.78,15.46,22690
2020-08-21,11374,Rego Park,Queens,1177,2799.21,42047.63,99,235.45,13.33,8831
2020-08-21,11375,Forest Hills,Queens,1581,2240.87,70552.99,181,256.54,11.21,14109
2020-08-21,11377,Woodside,Queens,2484,2872.72,86468.55,195,225.52,11.87,20931
2020-08-21,11378,Maspeth,Queens,813,2350.16,34593.45,74,213.91,11.25,7227
2020-08-21,11379,Middle Village,Queens,888,2453.34,36195.55,99,273.51,11.89,7470
2020-08-21,11385,Glendale/Ridgewood,Queens,2424,2355,102929.91,142,137.96,12.32,19670
2020-08-21,11411,Cambria Heights,Queens,727,3547.33,20494.26,50,243.97,19.07,3812
2020-08-21,11412,St. Albans,Queens,1326,3370.02,39346.92,92,233.82,17.93,7394
2020-08-21,11413,Laurelton/Rosedale,Queens,1411,3232.68,43647.97,103,235.98,17.99,7842
2020-08-21,11414,Hamilton Beach/Howard Beach/Lindenwood,Queens,870,3077.95,28265.56,63,222.89,16.63,5231
2020-08-21,11415,Kew Gardens,Queens,568,2953.07,19234.25,52,270.35,13.27,4280
2020-08-21,11416,Ozone Park,Queens,780,2930.74,26614.42,55,206.65,16.45,4741
2020-08-21,11417,Ozone Park,Queens,951,3041.19,31270.63,47,150.3,15.35,6196
2020-08-21,11418,Richmond Hill,Queens,1203,3157.05,38105.16,107,280.8,16.85,7140
2020-08-21,11419,Richmond Hill/South Ozone Park,Queens,1313,2582.16,50848.81,98,192.73,17.35,7568
2020-08-21,11420,South Ozone Park,Queens,1479,3054.79,48415.71,107,221,18.28,8092
2020-08-21,11421,Woodhaven,Queens,1305,3091.72,42209.49,103,244.02,16.76,7786
2020-08-21,11422,Rosedale,Queens,1071,3176,33721.62,67,198.69,17.66,6063
2020-08-21,11423,Hollis/Holliswood,Queens,1159,3617.22,32041.14,105,327.7,17.59,6588
2020-08-21,11426,Bellerose,Queens,531,2607.63,20363.28,34,166.97,15.35,3460
2020-08-21,11427,Bellerose/Hollis Hills/Holliswood,Queens,838,3610.14,23212.38,51,219.71,16.52,5072
2020-08-21,11428,Queens Village,Queens,713,3689.05,19327.45,54,279.4,19,3752
2020-08-21,11429,Queens Village,Queens,1027,3663.1,28036.33,75,267.51,17.55,5851
2020-08-21,11432,Hillcrest/Jamaica Estates/Jamaica Hills,Queens,1999,3163.2,63195.4,254,401.93,17.1,11688
2020-08-21,11433,Jamaica,Queens,1036,2874.92,36035.76,79,219.23,15.73,6586
2020-08-21,11434,Airport/South Jamaica/Springfield Gardens/St. Albans,Queens,2244,3322.67,67536.11,197,291.7,17.45,12860
2020-08-21,11435,Briarwood/Jamaica,Queens,1760,3052.17,57663.84,150,260.13,16.64,10580
2020-08-21,11436,South Jamaica/South Ozone Park,Queens,581,2792.27,20807.42,46,221.07,17,3417
2020-08-21,11691,Edgemere/Far Rockaway,Queens,2644,4082.83,64759.02,374,577.53,16.16,16362
2020-08-21,11692,Arverne/Edgemere,Queens,696,3459.2,20120.24,93,462.22,14.53,4791
2020-08-21,11693,Arverne/Broad Channel,Queens,349,2818.77,12381.27,29,234.22,15.29,2282
2020-08-21,11694,Belle Harbor-Neponsit/Rockaway Park,Queens,779,3826.92,20355.78,90,442.13,16,4868
2020-08-21,11697,Breezy Point,Queens,114,3223.35,3536.69,4,113.1,7.75,1471
2020-08-20,10001,Chelsea/NoMad/West Chelsea,Manhattan,438,1858.84,23563.03,26,110.34,7.37,5940
2020-08-20,10002,Chinatown/Lower East Side,Manhattan,1311,1708.02,76755.41,161,209.76,8.54,15343
2020-08-20,10003,East Village/Gramercy/Greenwich Village,Manhattan,528,981.38,53801.62,35,65.05,4.48,11779
2020-08-20,10004,Financial District,Manhattan,39,1068.32,3650.61,1,27.39,5.39,724
2020-08-20,10005,Financial District,Manhattan,93,1107.66,8396.11,2,23.82,4.98,1866
2020-08-20,10006,Financial District,Manhattan,39,1127.89,3457.77,0,0,5.15,758
2020-08-20,10007,TriBeCa,Manhattan,72,872.76,8249.73,3,36.36,4.03,1787
2020-08-20,10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,829,1411.11,58747.99,69,117.45,6.04,13715
2020-08-20,10010,Flatiron/Gramercy/Kips Bay,Manhattan,331,1022.49,32371.86,19,58.69,4.04,8189
2020-08-20,10011,Chelsea,Manhattan,616,1244.43,49500.52,43,86.87,5.07,12152
2020-08-20,10012,Greenwich Village/SoHo,Manhattan,216,900.71,23981.2,9,37.53,4.1,5269
2020-08-20,10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,325,1119.49,29031.09,21,72.34,4.52,7188
2020-08-20,10014,Hudson Square/Meatpacking District/West Village,Manhattan,373,1201.55,31043.16,29,93.42,4.59,8123
2020-08-20,10016,Kips Bay/Murray Hill/NoMad,Manhattan,831,1582.12,52524.35,50,95.19,6.23,13347
2020-08-20,10017,East Midtown/Murray Hill,Manhattan,165,1023.12,16127.22,8,49.61,4.39,3759
2020-08-20,10018,Hell's Kitchen/Midtown Manhattan,Manhattan,218,2287.17,9531.44,5,52.46,10.36,2105
2020-08-20,10019,Hell's Kitchen/Midtown Manhattan,Manhattan,693,1705.58,40631.45,42,103.37,6.01,11533
2020-08-20,10021,Lenox Hill/Upper East Side,Manhattan,629,1423.86,44175.61,65,147.14,5.49,11458
2020-08-20,10022,East Midtown,Manhattan,395,1302.13,30334.8,32,105.49,5.3,7456
2020-08-20,10023,Lincoln Square,Manhattan,651,1080.05,60274.81,54,89.59,4.8,13572
2020-08-20,10024,Upper West Side,Manhattan,828,1444.08,57337.68,75,130.8,5.69,14551
2020-08-20,10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,1524,1650.54,92333.47,178,192.78,6.21,24552
2020-08-20,10026,Central Harlem (South),Manhattan,748,1917.06,39018.03,47,120.46,9.14,8183
2020-08-20,10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,1173,1843.44,63631.04,113,177.59,8.67,13531
2020-08-20,10028,Upper East Side/Yorkville,Manhattan,540,1098.56,49155.08,34,69.17,5.12,10557
2020-08-20,10029,East Harlem,Manhattan,2017,2558.3,78841.52,213,270.16,10.86,18566
2020-08-20,10030,Central Harlem (North),Manhattan,565,1926.89,29321.91,56,190.98,9.77,5783
2020-08-20,10031,Hamilton Heights/West Harlem,Manhattan,1511,2495.17,60556.93,133,219.63,11.07,13654
2020-08-20,10032,Washington Heights (South),Manhattan,1743,2834.49,61492.57,175,284.59,12.43,14018
2020-08-20,10033,Washington Heights (North)/Washington Heights (South),Manhattan,1519,2565.43,59210.43,121,204.36,11.77,12909
2020-08-20,10034,Inwood/Washington Heights (North),Manhattan,859,1994.26,43073.65,71,164.83,9.81,8758
2020-08-20,10035,East Harlem,Manhattan,1123,3262.01,34426.65,136,395.04,12.48,8995
2020-08-20,10036,Hell's Kitchen/Midtown Manhattan,Manhattan,513,1957.17,26211.25,40,152.61,6.88,7454
2020-08-20,10037,Central Harlem (North)/East Harlem,Manhattan,570,2760.34,20649.62,63,305.09,11.24,5069
2020-08-20,10038,Chinatown/Financial District,Manhattan,290,1315.31,22047.96,28,127,6.29,4613
2020-08-20,10039,Central Harlem (North)/Washington Heights (South),Manhattan,609,2301.8,26457.52,64,241.9,11.45,5317
2020-08-20,10040,Washington Heights (North),Manhattan,1278,2852.15,44808.28,119,265.58,12,10646
2020-08-20,10044,Roosevelt Island,Manhattan,258,2205.07,11700.29,36,307.68,9.85,2618
2020-08-20,10065,Lenox Hill/Upper East Side,Manhattan,357,1228.43,29061.49,28,96.35,4.56,7836
2020-08-20,10069,Lincoln Square,Manhattan,69,1088.65,6338.13,2,31.56,4.55,1517
2020-08-20,10075,Lenox Hill/Upper East Side,Manhattan,443,1874.41,23634.14,45,190.4,6.77,6540
2020-08-20,10128,Upper East Side/Yorkville,Manhattan,713,1162.15,61351.93,41,66.83,4.89,14567
2020-08-20,10280,Battery Park City,Manhattan,64,665.37,9618.7,0,0,4.06,1577
2020-08-20,10282,Battery Park City,Manhattan,84,1523,5515.44,15,271.96,8.44,995
2020-08-20,10301,Silver Lake/St. George,Staten Island,1310,3306.95,39613.55,107,270.11,14.33,9141
2020-08-20,10302,Elm Park,Staten Island,685,3648.67,18773.99,32,170.45,18.1,3784
2020-08-20,10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,943,3594.89,26231.66,47,179.17,16.17,5830
2020-08-20,10304,New Dorp/Todt Hill,Staten Island,1519,3578.44,42448.71,182,428.75,15.35,9898
2020-08-20,10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1367,3211.86,42560.99,80,187.97,15.4,8876
2020-08-20,10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1573,2930.02,53685.66,82,152.74,13.24,11878
2020-08-20,10307,Tottenville,Staten Island,416,2734.22,15214.56,15,98.59,14.67,2835
2020-08-20,10308,Great Kills,Staten Island,702,2368.79,29635.33,28,94.48,12.89,5445
2020-08-20,10309,Charleston/Prince's Bay/Woodrow,Staten Island,912,2763.22,33004.98,31,93.93,13.64,6688
2020-08-20,10310,Port Richmond/Randall Manor/West Brighton,Staten Island,759,3179.6,23870.96,33,138.24,14.1,5382
2020-08-20,10312,Annadale/Rossville,Staten Island,1666,2762.65,60304.33,59,97.84,13.8,12076
2020-08-20,10314,Bloomfield/Freshkills Park,Staten Island,2885,3176.11,90834.29,201,221.28,14.64,19703
2020-08-20,10451,Concourse/Melrose,Bronx,1736,3637.98,47718.77,152,318.53,14.59,11896
2020-08-20,10452,Concourse/Highbridge,Bronx,2730,3543.84,77035.04,175,227.17,15.39,17744
2020-08-20,10453,Morris Heights/Mount Hope/University Heights,Bronx,2699,3324.55,81184.04,165,203.24,16.12,16741
2020-08-20,10454,Mott Haven/Port Morris,Bronx,1275,3335.65,38223.41,105,274.7,15.11,8438
2020-08-20,10455,Mott Haven,Bronx,1460,3461.82,42174.38,111,263.19,15.36,9507
2020-08-20,10456,Claremont/Morrisania,Bronx,2832,3030.76,93441.91,291,311.42,14.5,19531
2020-08-20,10457,Belmont/Claremont/Mount Hope/Tremont,Bronx,2470,3307.22,74685.06,187,250.38,14.86,16626
2020-08-20,10458,Belmont/Fordham University/Kingsbridge,Bronx,2406,2870.86,83807.74,126,150.34,15.16,15875
2020-08-20,10459,Charlotte Gardens/Hunts Point,Bronx,1663,3439.18,48354.56,166,343.3,14.92,11144
2020-08-20,10460,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1883,3134.51,60073.25,127,211.41,15.35,12266
2020-08-20,10461,Morris Park/Pelham Bay/Westchester Square,Bronx,1970,3981.44,49479.56,141,284.97,15.52,12691
2020-08-20,10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2493,3223.75,77332.41,183,236.64,14.65,17014
2020-08-20,10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2249,3154.84,71287.33,216,303,12.81,17557
2020-08-20,10464,City Island,Bronx,135,3101.2,4353.16,9,206.75,12.71,1062
2020-08-20,10465,Country Club/Throgs Neck,Bronx,1591,3697.38,43030.43,86,199.86,15.21,10457
2020-08-20,10466,Edenwald/Wakefield,Bronx,2607,3612.47,72166.65,169,234.18,17.36,15014
2020-08-20,10467,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3809,3779.37,100784.05,324,321.48,16,23800
2020-08-20,10468,Fordham/Kingsbridge/University Heights,Bronx,3110,4055.76,76681.12,221,288.21,15.97,19477
2020-08-20,10469,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3238,4528.15,71508.25,363,507.63,17.79,18198
2020-08-20,10470,Wakefield/Woodlawn,Bronx,489,3467.16,14103.75,20,141.81,16.07,3043
2020-08-20,10471,Fieldston/North Riverdale/Riverdale,Bronx,859,4042.87,21247.28,86,404.76,12.74,6740
2020-08-20,10472,Soundview,Bronx,2213,3258.54,67913.94,188,276.82,17.33,12773
2020-08-20,10473,Castle Hill/Clason Point/Soundview,Bronx,2157,3483.23,61925.28,138,222.85,15.79,13663
2020-08-20,10474,Hunts Point,Bronx,353,2838.06,12438.07,21,168.84,14.59,2419
2020-08-20,10475,Co-op City/Edenwald,Bronx,1860,4252.09,43743.21,176,402.35,16.76,11096
2020-08-20,11004,Bellerose/Douglaston-Little Neck,Queens,633,3374.46,18758.55,68,362.5,12.51,5059
2020-08-20,11101,Astoria (South)/Long Island City/Sunnyside,Queens,727,2065.1,35204.11,40,113.62,7.24,10042
2020-08-20,11102,Astoria (North),Queens,712,2181.85,32632.92,80,245.15,9.23,7717
2020-08-20,11103,Astoria (North)/Astoria (South),Queens,658,1798.52,36585.65,54,147.6,7.77,8468
2020-08-20,11104,Sunnyside,Queens,557,2248.17,24775.7,42,169.52,9.18,6067
2020-08-20,11105,Ditmars Steinway,Queens,551,1535.04,35894.88,43,119.79,6.97,7910
2020-08-20,11106,Astoria (South),Queens,774,2001.84,38664.4,55,142.25,9.09,8512
2020-08-20,11109,Long Island City,Queens,62,1222.72,5070.64,2,39.44,4.48,1384
2020-08-20,11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,815,1338.08,60908.15,95,155.97,4.93,16541
2020-08-20,11203,East Flatbush (North)/East Flatbush (South),Brooklyn,2245,3058.9,73392.42,243,331.1,15.68,14314
2020-08-20,11204,Bensonhurst/Mapleton,Brooklyn,2239,2822.66,79322.45,145,182.8,15.77,14198
2020-08-20,11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,820,1863.08,44013.21,50,113.6,8.8,9320
2020-08-20,11206,Williamsburg (South),Brooklyn,1810,2117.04,85496.61,153,178.95,9.74,18579
2020-08-20,11207,Cypress Hills/East New York,Brooklyn,2377,2666.09,89156.75,216,242.27,13.61,17460
2020-08-20,11208,Cypress Hills/East New York,Brooklyn,2689,2812.54,95607.69,250,261.49,15.28,17600
2020-08-20,11209,Bay Ridge/Fort Hamilton,Brooklyn,1293,1927.52,67081.12,117,174.42,9.24,13990
2020-08-20,11210,Flatlands/Midwood,Brooklyn,1863,2776.9,67089.29,150,223.58,15.03,12399
2020-08-20,11211,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2335,2344.5,99594.67,138,138.56,9.31,25075
2020-08-20,11212,Ocean Hill-Brownsville,Brooklyn,2112,2653.6,79589.99,235,295.26,14.72,14349
2020-08-20,11213,Crown Heights (East),Brooklyn,1568,2433.8,64425.94,149,231.27,12.06,12998
2020-08-20,11214,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1752,1877.14,93333.46,184,197.14,11.61,15096
2020-08-20,11215,Gowanus/Park Slope/Windsor Terrace,Brooklyn,696,995.25,69932.3,46,65.78,4.42,15750
2020-08-20,11216,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,857,1543.1,55537.72,76,136.84,6.89,12442
2020-08-20,11217,Boerum Hill/Park Slope,Brooklyn,696,1465.98,47476.67,86,181.14,6.32,11004
2020-08-20,11218,Kensington/Windsor Terrace,Brooklyn,1914,2524.85,75806.47,137,180.72,12.4,15439
2020-08-20,11219,Borough Park,Brooklyn,3284,3536.58,92858.07,236,254.15,16.69,19680
2020-08-20,11220,Sunset Park,Brooklyn,1952,1982.73,98450,167,169.63,11.85,16469
2020-08-20,11221,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1555,1903.95,81672.44,148,181.21,9.33,16669
2020-08-20,11222,Greenpoint,Brooklyn,538,1480.09,36349.16,34,93.54,5.23,10288
2020-08-20,11223,Gravesend/Homecrest,Brooklyn,1906,2383.78,79957.11,144,180.1,13.76,13854
2020-08-20,11224,Brighton Beach/Coney Island/Seagate,Brooklyn,1339,3009.84,44487.34,214,481.04,14.38,9311
2020-08-20,11225,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1273,2205.8,57711.49,140,242.59,10.41,12227
2020-08-20,11226,Flatbush/Prospect Lefferts Gardens,Brooklyn,2558,2582.24,99061.32,301,303.85,12.86,19893
2020-08-20,11228,Bath Beach/Dyker Heights,Brooklyn,769,1739.23,44215.08,82,185.46,10.84,7095
2020-08-20,11229,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1954,2301.28,84909.16,151,177.84,13.83,14126
2020-08-20,11230,Midwood,Brooklyn,2584,2897.97,89165.77,228,255.7,13.52,19112
2020-08-20,11231,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,471,1273.16,36994.7,34,91.91,5.39,8746
2020-08-20,11232,Sunset Park,Brooklyn,637,2253.19,28271.09,42,148.56,11.2,5685
2020-08-20,11233,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1430,1982.1,72145.54,136,188.51,11.68,12242
